City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Siverek,TR,37.755,39.3167,79.41,37,0,8.03,clear sky
456,Oranjestad,AW,12.524,-70.027,87.75,62,40,16.11,scattered clouds
457,San Felipe,VE,10.3399,-68.7425,91.4,37,10,9.69,clear sky
458,Labuan,MY,5.2767,115.2417,80.96,83,20,2.3,few clouds
459,Asbury Park,US,40.2204,-74.0121,81.12,92,90,14.0,light rain
460,Codogno,IT,45.1619,9.7022,75.72,75,44,1.86,scattered clouds
461,Key Largo,US,25.0865,-80.4473,91.02,60,7,9.31,clear sky
462,Yeppoon,AU,-23.1333,150.7333,56.98,85,25,9.13,scattered clouds
463,Srostki,RU,52.4189,85.7022,61.79,73,9,5.66,clear sky
464,Tiznit,MA,29.5833,-9.5,64.36,78,26,6.08,scattered clouds
465,Santa Rosa,PH,14.3122,121.1114,80.58,88,100,5.48,overcast clouds
466,Praia,CV,14.9215,-23.5087,82.94,74,40,9.22,scattered clouds
467,Aktyubinskiy,RU,54.8137,52.8056,59.41,49,65,6.17,broken clouds
468,Uddevalla,SE,58.3478,11.9424,63.07,96,14,3.94,few clouds
469,Porangatu,BR,-13.4408,-49.1486,89.71,20,3,1.9,clear sky
470,Soe,ID,-9.8607,124.284,61.21,92,43,3.56,scattered clouds
471,Edd,ER,13.9297,41.6925,90.18,65,99,8.12,overcast clouds
472,Searcy,US,35.2506,-91.7363,93.52,58,100,1.01,overcast clouds
473,Ambon,ID,-3.6954,128.1814,75.34,100,40,1.14,scattered clouds
474,Bukachacha,RU,52.9833,116.9167,58.51,98,100,3.18,overcast clouds
475,La Sarre,CA,48.8002,-79.1996,69.98,67,100,9.06,overcast clouds
476,Iqaluit,CA,63.7506,-68.5145,44.33,93,90,8.05,light rain
477,Xucheng,CN,20.35,110.1288,81.3,84,100,3.38,overcast clouds
478,Eirunepe,BR,-6.6603,-69.8736,96.91,25,32,2.51,scattered clouds
479,Amga,RU,60.8953,131.9608,49.28,69,73,2.89,broken clouds
480,Anse-Bertrand,GP,16.4721,-61.5078,82.22,76,63,17.87,broken clouds
481,Pisco,PE,-13.7,-76.2167,64.45,72,90,11.5,overcast clouds
482,Sola,VU,-13.8833,167.55,75.36,89,100,22.82,moderate rain
483,Avanigadda,IN,16.0215,80.9181,85.53,72,53,6.53,broken clouds
484,Rorvik,NO,64.8621,11.2373,64.51,72,40,6.91,scattered clouds
485,Broken Hill,AU,-31.95,141.4333,40.71,75,0,5.75,clear sky
486,Colomi,BO,-17.35,-65.8667,75.22,57,46,10.2,scattered clouds
487,Balasheyka,RU,53.2841,48.0851,72.52,41,98,3.51,overcast clouds
488,Dunedin,NZ,-45.8742,170.5036,37.78,85,91,15.14,overcast clouds
489,Leningradskiy,RU,69.3833,178.4167,39.74,75,39,16.8,scattered clouds
490,Metro,ID,-5.1131,105.3067,74.68,93,82,3.29,broken clouds
491,Jaguarao,BR,-32.5661,-53.3758,76.77,61,94,2.06,overcast clouds
492,Kruisfontein,ZA,-34.0033,24.7314,55.89,87,100,5.37,overcast clouds
493,Mezen,RU,65.8522,44.24,53.51,69,100,7.31,overcast clouds
494,Horta,PT,38.5333,-28.6333,74.84,73,75,14.97,broken clouds
495,Nybro,SE,56.7446,15.9071,64.04,94,12,4.63,few clouds
496,Margate,GB,51.3813,1.3862,63.91,78,8,1.99,clear sky
497,Tongzi,CN,28.7829,105.0877,74.34,97,100,3.24,overcast clouds
498,Raga,SS,8.4596,25.678,70.59,95,100,3.69,overcast clouds
499,Awjilah,LY,29.1081,21.2869,90.93,20,0,8.9,clear sky
500,Rio Cuarto,AR,-33.1307,-64.3499,42.57,93,90,16.11,drizzle
501,Rakitnoye,RU,50.8389,35.8515,73.65,53,75,10.76,broken clouds
502,Nalut,LY,30.3333,10.85,97.99,10,1,10.47,clear sky
503,Novyy Urengoy,RU,66.0833,76.6333,60.48,73,0,11.27,clear sky
504,Riohacha,CO,11.5444,-72.9072,86.72,64,100,17.96,overcast clouds
505,Anloga,GH,5.7947,0.8973,77.22,89,99,14.88,overcast clouds
506,Boguchany,RU,58.3814,97.4531,58.39,71,96,3.83,overcast clouds
507,Oistins,BB,13.0667,-59.5333,87.89,66,20,21.85,few clouds
508,Mayahi,NE,13.9553,7.6712,89.53,43,100,7.14,overcast clouds
509,Solnechnyy,RU,50.7214,136.6319,48.92,99,100,3.6,overcast clouds
510,Dudinka,RU,69.4058,86.1778,56.07,73,2,13.29,clear sky
511,Lavrentiya,RU,65.5833,-171.0,45.23,76,82,13.22,broken clouds
512,Wenzhou,CN,27.9994,120.6668,78.33,87,94,0.96,overcast clouds
513,Macia,MZ,-25.0269,33.0989,61.16,60,0,7.29,clear sky
514,Morrope,PE,-6.5417,-80.0111,81.79,58,7,17.54,clear sky
515,Picos,BR,-7.0769,-41.4669,91.81,18,2,8.37,clear sky
516,Havelock,US,34.8791,-76.9013,86.99,73,3,3.0,clear sky
517,Sandovo,RU,58.4602,36.4128,60.53,86,70,2.39,broken clouds
518,Pando,UY,-34.7167,-55.95,51.89,87,90,19.57,overcast clouds
519,Baghdad,IQ,33.3406,44.4009,94.91,18,0,3.44,clear sky
520,Talcahuano,CL,-36.7167,-73.1167,55.08,54,0,4.61,clear sky
521,Yumen,CN,40.2833,97.2,71.24,21,0,9.46,clear sky
522,Mendi,PG,-6.1761,143.6513,54.32,98,90,2.42,overcast clouds
523,Bogashevo,RU,56.3683,85.1447,58.98,100,24,0.0,few clouds
524,Namtsy,RU,62.7161,129.6658,51.91,58,33,4.65,scattered clouds
525,Ahuimanu,US,21.4447,-157.8378,82.85,63,53,14.43,broken clouds
526,Bud,US,39.447,-86.1758,89.2,62,83,8.5,broken clouds
527,Cafarnaum,BR,-11.6936,-41.4683,73.24,52,26,10.96,scattered clouds
528,Tilichiki,RU,60.4667,166.1,51.48,63,89,9.91,overcast clouds
529,Bad Freienwalde,DE,52.7873,14.0304,69.33,65,50,7.58,scattered clouds
530,Guarapari,BR,-20.6667,-40.4975,73.29,74,2,10.33,clear sky
531,Marawi,PH,7.9986,124.2928,66.65,91,100,1.32,overcast clouds
532,Grand Gaube,MU,-20.0064,57.6608,69.39,90,77,3.0,light rain
533,Norsup,VU,-16.0667,167.3833,75.9,78,100,10.85,moderate rain
534,Huanren,CN,41.2647,125.3667,64.42,83,4,0.51,clear sky
535,Viedma,AR,-40.8135,-62.9967,51.53,40,80,14.25,broken clouds
536,Kumluca,TR,36.3703,30.2869,84.92,50,0,6.24,clear sky
537,Seevetal,DE,53.4,9.9667,63.97,75,90,6.91,overcast clouds
538,Nekrasovka,RU,48.3525,135.2325,53.62,100,90,11.18,overcast clouds
539,Jaisalmer,IN,26.9147,70.9181,88.65,47,0,21.14,clear sky
540,Derbent,RU,42.0678,48.2899,86.99,49,53,4.9,broken clouds
541,Flinders,AU,-34.5833,150.8552,49.17,83,100,1.01,overcast clouds
542,Llanes,ES,43.4198,-4.7549,66.02,79,88,5.14,overcast clouds
543,Roma,US,43.2128,-75.4557,88.39,74,55,2.68,broken clouds
544,De Aar,ZA,-30.6497,24.0123,54.9,31,5,8.66,clear sky
545,Praya,CV,14.9215,-23.5087,82.94,74,40,9.22,scattered clouds
546,Massakory,TD,12.996,15.7293,73.02,91,100,22.03,moderate rain
547,Meghraj,IN,23.5,73.5,79.2,78,100,8.88,overcast clouds
548,Honningsvag,NO,70.9821,25.9704,69.55,40,0,9.22,clear sky
549,Port Blair,IN,11.6667,92.75,81.9,84,100,11.16,overcast clouds
550,Linxia,CN,35.6003,103.2064,59.16,62,35,4.5,scattered clouds
551,Khryashchevka,RU,53.8119,49.0916,71.58,55,96,6.38,overcast clouds
552,Husavik,IS,66.0449,-17.3389,55.31,85,36,5.66,scattered clouds
553,Kavieng,PG,-2.5744,150.7967,81.0,76,99,10.27,overcast clouds
554,Nadym,RU,65.5333,72.5167,56.3,85,6,18.48,clear sky
555,Kawalu,ID,-7.3817,108.2082,73.24,96,84,1.1,broken clouds
556,Atar,MR,20.5169,-13.0499,99.1,26,6,7.99,clear sky
557,Beira,MZ,-19.8436,34.8389,64.49,94,0,5.75,clear sky
558,Vung Tau,VN,10.346,107.0843,81.01,85,6,11.5,clear sky
559,Nizhniy Tsasuchey,RU,50.5167,115.1333,61.18,83,100,2.66,overcast clouds
560,Taoudenni,ML,22.6783,-3.9836,106.63,7,17,12.71,few clouds
561,Ngawen,ID,-7.0032,111.3129,74.61,90,12,5.19,few clouds
562,Shizunai,JP,42.3339,142.3669,69.82,82,100,7.47,light rain
563,San Cristobal,VE,7.7669,-72.225,77.18,90,94,2.77,overcast clouds
564,Takestan,IR,36.0696,49.6959,82.53,37,33,3.15,scattered clouds
565,Lagoa,PT,39.05,-27.9833,71.98,86,28,20.71,scattered clouds
566,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,77,57,15.01,broken clouds
567,Hambantota,LK,6.1241,81.1185,78.67,83,91,17.45,overcast clouds
568,Anchorage,US,61.2181,-149.9003,55.2,95,90,1.99,mist
569,Prestea,GH,5.4327,-2.1428,74.64,88,93,6.17,overcast clouds
570,Belmonte,BR,-15.8631,-38.8828,77.0,70,62,12.17,broken clouds
571,Topchikha,RU,52.8192,83.1185,68.58,76,88,6.64,light rain
572,El Dorado,US,38.7666,-120.5177,94.57,23,0,5.01,clear sky
573,Samarai,PG,-10.6167,150.6667,77.4,78,97,14.72,overcast clouds
574,Shimoda,JP,34.6667,138.95,79.68,92,70,14.5,light rain
575,Taybad,IR,34.74,60.7756,86.65,15,0,20.15,clear sky
576,Smithers,CA,54.7804,-127.1743,64.72,59,40,4.61,scattered clouds
577,Maryborough,AU,-25.5333,152.7,57.88,95,94,4.14,overcast clouds
578,Tamasane,BW,-22.4184,27.4013,61.43,46,0,6.31,clear sky
579,Storm Lake,US,42.6411,-95.2097,79.02,83,1,11.5,clear sky
580,Nabire,ID,-3.3667,135.4833,74.48,93,95,4.45,overcast clouds
581,Talara,PE,-4.5772,-81.2719,75.96,60,0,17.27,clear sky
582,Straumen,NO,63.8709,11.2999,62.6,85,72,4.92,broken clouds
583,Burgersdorp,ZA,-30.9977,26.3286,53.58,28,82,7.0,broken clouds
584,Evensk,RU,61.95,159.2333,56.21,65,13,8.37,few clouds
585,Marzuq,YE,14.4,46.4667,89.91,22,95,11.7,overcast clouds
586,Novovasylivka,UA,46.8315,35.7536,71.49,78,32,1.86,scattered clouds
587,Camapua,BR,-19.5314,-54.0439,90.75,17,6,2.98,clear sky
588,Suez,EG,29.9737,32.5263,81.72,66,0,12.88,clear sky
589,Slave Lake,CA,55.2834,-114.769,57.18,77,90,12.66,overcast clouds
590,Tocopilla,CL,-22.092,-70.1979,64.42,63,74,17.4,broken clouds
591,Severnyy-Kospashskiy,RU,59.0925,57.8008,47.19,99,67,4.43,broken clouds
592,Reguengos De Monsaraz,PT,38.4253,-7.5349,80.74,30,0,14.34,clear sky
593,Hofn,IS,64.2539,-15.2082,57.16,73,27,4.07,scattered clouds
594,Rock Springs,US,41.5875,-109.2029,83.23,18,0,5.99,clear sky
595,Palestine,PS,31.9216,35.2033,73.35,85,0,4.34,clear sky
596,Arrecife,ES,28.963,-13.5477,75.27,68,40,18.41,scattered clouds
597,Shimoni,KE,-4.6476,39.3817,74.08,80,17,10.47,few clouds
598,Male,MV,4.1748,73.5089,84.15,79,75,17.27,broken clouds
599,Brownwood,US,31.7093,-98.9912,97.92,29,66,19.6,broken clouds
600,Ndioum,SN,16.5129,-14.6471,91.29,41,48,16.78,scattered clouds
601,Basoko,CD,1.2391,23.616,72.12,86,61,2.15,light rain
602,Melission,GR,40.7742,22.3442,82.31,73,0,2.26,clear sky
603,Teeli,RU,51.0333,90.2333,56.44,80,100,0.81,overcast clouds
604,Maua,BR,-23.6678,-46.4614,75.49,56,3,6.35,clear sky
605,Ngunguru,NZ,-35.6167,174.5,43.16,78,98,13.82,light rain
606,Virginia Beach,US,36.8529,-75.978,84.04,72,68,1.01,broken clouds
607,Cisternino,IT,40.7445,17.4243,85.75,71,0,9.98,clear sky
608,San Roque,ES,36.2107,-5.3842,79.61,50,0,10.36,clear sky
609,Komsomolskiy,UZ,40.4272,71.7189,81.32,36,0,4.61,clear sky
610,Oktyabrskiy,RU,54.4815,53.471,59.41,50,61,4.23,broken clouds
611,Nagamangala,IN,12.8156,76.7575,71.83,89,71,10.02,broken clouds
612,Morro Bay,US,35.3658,-120.8499,95.38,58,28,8.99,scattered clouds
613,Leshukonskoye,RU,64.8989,45.7622,54.55,71,100,4.54,overcast clouds
614,Tay Ninh,VN,11.3,106.1,78.89,91,89,6.11,overcast clouds
615,Severnoye,RU,56.3491,78.3619,59.11,96,43,6.2,scattered clouds
616,Coro,VE,11.4045,-69.6734,87.44,58,93,19.57,overcast clouds
617,Tazovskiy,RU,67.4667,78.7,52.39,67,2,9.86,clear sky
618,Pitimbu,BR,-7.4706,-34.8086,81.19,77,6,14.16,clear sky
619,Srednekolymsk,RU,67.45,153.6833,58.91,53,16,2.66,few clouds
620,Abalak,RU,58.1286,68.5944,61.25,96,26,5.19,scattered clouds
621,Maneadero,MX,31.7167,-116.5667,79.2,55,14,8.93,few clouds
622,Changji,CN,44.0167,87.3167,84.99,23,0,4.47,clear sky
623,Oxford,GB,51.7522,-1.256,62.06,70,20,1.01,few clouds
624,Gizo,SB,-8.103,156.8419,80.47,73,35,3.85,scattered clouds
625,Leona Vicario,MX,20.9667,-87.1917,89.82,38,25,8.84,scattered clouds
626,Kant,IN,27.8,79.8,81.66,88,99,5.88,overcast clouds
627,Marshall,US,34.3834,-86.3333,90.12,61,40,6.91,scattered clouds
628,Pocone,BR,-16.2567,-56.6228,96.87,18,5,5.64,clear sky
629,Gorin,RU,51.1983,136.6669,49.87,98,100,3.27,overcast clouds
630,Katobu,ID,-4.9408,122.5276,72.16,93,48,3.15,scattered clouds
631,Auki,SB,-8.7676,160.7034,76.12,87,42,3.8,scattered clouds
632,Kikwit,CD,-5.041,18.8162,80.98,34,7,1.57,clear sky
633,Bentiu,SS,9.2333,29.8333,72.5,92,97,1.72,overcast clouds
634,Rochester,US,43.1548,-77.6156,85.98,73,75,3.0,broken clouds
635,Alamosa,US,37.4695,-105.87,85.66,13,0,3.33,clear sky
636,Morant Bay,JM,17.8815,-76.4093,89.22,65,7,11.74,clear sky
637,Daimiel,ES,39.07,-3.615,82.85,21,0,5.01,clear sky
638,Maragogi,BR,-9.0122,-35.2225,74.07,84,92,10.58,overcast clouds
639,Pitsunda,GE,43.1592,40.3378,77.18,79,99,5.41,overcast clouds
640,Siparia,TT,10.1333,-61.5,85.82,86,42,3.0,scattered clouds
641,Ponta Delgada,PT,37.7333,-25.6667,72.32,88,75,16.11,broken clouds
642,Nizhniy Ingash,RU,56.2,96.53,56.14,77,56,1.7,broken clouds
643,Richards Bay,ZA,-28.783,32.0377,69.8,50,1,13.49,clear sky
644,Fort Wellington,GY,6.4,-57.6,82.09,80,93,5.61,overcast clouds
645,Doha,QA,25.2867,51.5333,94.98,75,2,4.61,clear sky
646,Kourou,GF,5.1552,-52.6478,86.11,72,94,11.18,light rain
647,Ryabovo,RU,59.4,31.1333,65.86,96,95,4.43,overcast clouds
648,Riachao Das Neves,BR,-11.7461,-44.91,85.66,26,42,7.49,scattered clouds
649,Wenatchee,US,47.4235,-120.3103,75.04,40,90,1.01,overcast clouds
650,Yanam,IN,16.7333,82.2167,82.51,81,100,2.33,overcast clouds
651,Atasu,KZ,48.6814,71.6433,63.41,48,0,10.71,clear sky
652,Isperih,BG,43.7167,26.8333,68.88,51,0,7.31,clear sky
653,Severo-Yeniseyskiy,RU,60.3725,93.0408,53.62,80,99,3.67,overcast clouds
654,Churapcha,RU,62.0025,132.4325,53.53,55,14,5.41,few clouds
655,Khani,GE,41.9563,42.9566,63.97,92,86,2.46,overcast clouds
656,Mehran,IR,33.1222,46.1646,94.48,12,0,3.91,clear sky
657,Morondava,MG,-20.2833,44.2833,70.77,58,0,12.19,clear sky
658,Kieta,PG,-6.2167,155.6333,77.04,82,48,2.66,scattered clouds
659,Stroitel,RU,50.7854,36.4831,73.22,64,0,6.71,clear sky
660,Teguldet,RU,57.3064,88.1667,62.35,86,89,3.13,overcast clouds
661,Mormugao,IN,15.4,73.8,76.26,100,75,3.44,broken clouds
662,Winnemucca,US,40.973,-117.7357,87.85,18,90,8.05,haze
663,Prince Rupert,CA,54.3161,-130.3201,59.09,91,90,4.61,overcast clouds
664,Yuma,US,32.7253,-114.6244,105.89,37,1,10.36,clear sky
665,Buchanan,LR,5.8808,-10.0467,80.56,83,40,9.62,light rain
666,Vestmannaeyjar,IS,63.4427,-20.2734,58.19,72,0,11.5,clear sky
667,Dombas,NO,62.0696,9.1235,52.18,81,41,4.47,scattered clouds
668,Bauchi,NG,10.5,10.0,72.59,91,85,4.81,overcast clouds
669,Oktyabrskoye,RU,43.0645,44.7417,68.14,94,6,4.47,clear sky
670,Beloeil,CA,45.5668,-73.1992,85.14,61,40,3.0,scattered clouds
671,Nyurba,RU,63.2842,118.3319,59.38,98,55,1.3,broken clouds
672,Acayucan,MX,17.95,-94.9167,88.18,63,53,1.28,broken clouds
673,Waipawa,NZ,-41.4122,175.5153,43.43,62,97,25.55,overcast clouds
674,Altay,CN,47.8667,88.1167,62.26,34,4,6.49,clear sky
675,Suoyarvi,RU,62.0833,32.35,59.54,99,100,4.68,overcast clouds
676,Nemuro,JP,43.3236,145.575,63.81,90,100,24.61,light rain
677,Pasni,PK,25.2631,63.471,79.63,81,92,6.8,overcast clouds
678,Eureka,US,40.8021,-124.1637,67.12,73,63,5.99,broken clouds
679,Hengshui,CN,37.7322,115.7011,70.7,89,50,4.25,light rain
680,Narsaq,GL,60.9167,-46.05,48.43,62,10,11.23,clear sky
681,Miri,MY,4.4148,114.0089,80.74,83,40,3.44,scattered clouds
682,Asosa,ET,10.0667,34.5333,60.84,89,100,3.56,overcast clouds
683,Qasigiannguit,GL,68.8193,-51.1922,38.93,94,100,9.53,overcast clouds
